parcelle_id,date,culture,rendement_estime,rendement_final,progression
P016,2020-07-31,Mais,5.95,2.400403751955589,51.1
P016,2020-08-31,Mais,7.55,2.4265613003303446,68.3
P016,2020-09-30,Mais,9.04,2.4527188487050995,85.0
P016,2020-10-31,Mais,0.0,2.478876397079855,0.0
P016,2020-11-30,Mais,1.76,2.50503394545461,16.7
P016,2020-12-31,Mais,4.03,2.531191493829365,33.9
P016,2021-01-31,Mais,6.2,2.55734904220412,51.1
P016,2021-02-28,Mais,8.83,2.5835065905788754,66.7
P016,2021-03-31,Ble,0.0,2.6096641389536304,0.0
P016,2021-04-30,Ble,1.06,2.6358216873283853,12.5
P016,2021-05-31,Ble,1.97,2.6619792357031407,25.4
P016,2021-06-30,Ble,2.59,2.6881367840778956,37.9
P016,2021-07-31,Ble,3.99,2.714294332452651,50.8
P016,2021-08-31,Ble,4.4,2.740451880827406,63.7
P016,2021-09-30,Ble,5.32,2.7666094292021612,76.2
P016,2021-10-31,Mais,0.0,2.792766977576916,0.0
P016,2021-11-30,Mais,1.72,2.8189245259516715,16.7
P016,2021-12-31,Mais,3.46,2.8450820743264265,33.9
P016,2022-01-31,Mais,5.36,2.8712396227011814,51.1
P016,2022-02-28,Mais,7.1,2.8973971710759368,66.7
P016,2022-03-31,Mais,0.0,2.9235547194506917,0.0
P016,2022-04-30,Tournesol,0.0,2.949712267825447,0.0
P016,2022-05-31,Tournesol,0.68,2.975869816200202,20.7
P016,2022-06-30,Tournesol,1.34,3.0020273645749573,40.7
P016,2022-07-31,Tournesol,1.85,3.0281849129497123,61.3
P016,2022-08-31,Tournesol,2.24,3.0543424613244676,82.0
P016,2022-09-30,Tournesol,2.68,3.0805000096992226,100.0
P016,2022-10-31,Tournesol,2.73,3.0805000096992226,100.0
P016,2022-11-30,Tournesol,3.18,3.0805000096992226,100.0
P016,2022-12-31,Tournesol,2.98,3.0805000096992226,100.0
P016,2023-01-31,Tournesol,3.19,3.0805000096992226,100.0
P016,2023-02-28,Tournesol,3.59,3.0805000096992226,100.0
P016,2023-03-31,Tournesol,0.0,3.4503539752508625,0.0
P016,2023-04-30,Ble,0.0,3.8202079408025025,0.0
P016,2023-05-31,Ble,0.85,4.190061906354142,12.9
P016,2023-06-30,Ble,1.29,4.5599158719057815,25.4
P016,2023-07-31,Ble,2.06,4.929769837457422,38.3
P016,2023-08-31,Ble,2.7,5.299623803009061,51.2
P016,2023-09-30,Ble,3.11,5.669477768560702,63.7
P016,2023-10-31,Ble,0.0,6.039331734112341,0.0
P016,2023-11-30,Ble,0.48,6.409185699663981,12.5
P016,2023-12-31,Ble,1.05,6.779039665215621,25.4
P016,2024-01-31,Ble,1.71,7.148893630767261,38.3
P016,2024-02-29,Ble,2.44,7.5187475963189,50.4
P016,2024-03-31,Mais,0.0,7.888601561870541,0.0
P016,2024-04-30,Mais,1.78,8.25845552742218,16.7
P016,2024-05-31,Mais,3.45,8.62830949297382,33.9
P016,2024-06-30,Mais,5.58,8.998163458525461,50.6
P016,2024-07-31,Mais,6.81,9.368017424077099,67.8
P016,2024-08-31,Mais,8.33,9.73787138962874,85.0
P016,2024-09-30,Mais,9.39,10.10772535518038,100.0
P016,2024-10-31,Ble,0.0,9.745458908889772,0.0
P016,2024-11-30,Ble,0.63,9.383192462599165,12.5
P016,2024-12-31,Ble,1.5,9.020926016308557,25.4
P017,2020-01-31,Tournesol,0.0,8.658659570017951,0.0
P017,2020-02-29,Tournesol,0.44,8.296393123727343,19.3
P017,2020-03-31,Ble,0.0,7.934126677436736,0.0
P017,2020-04-30,Ble,0.0,7.571860231146129,0.0
P017,2020-05-31,Ble,0.65,7.209593784855521,12.9
P017,2020-06-30,Ble,1.29,6.847327338564915,25.4
P017,2020-07-31,Ble,1.83,6.485060892274307,38.3
P017,2020-08-31,Ble,2.21,6.1227944459837,51.2
P017,2020-09-30,Ble,2.98,5.7605279996930925,63.7
P017,2020-10-31,Ble,3.35,5.398261553402485,76.7
P017,2020-11-30,Ble,4.12,5.035995107111877,89.2
P017,2020-12-31,Ble,4.68,4.67372866082127,100.0
P017,2021-01-31,Ble,4.75,4.67372866082127,100.0
P017,2021-02-28,Ble,5.02,4.67372866082127,100.0
P017,2021-03-31,Mais,0.0,5.072177710786343,0.0
P017,2021-04-30,Mais,1.26,5.470626760751414,16.7
P017,2021-05-31,Mais,2.52,5.869075810716486,33.9
P017,2021-06-30,Mais,3.67,6.267524860681558,50.6
P017,2021-07-31,Mais,4.78,6.66597391064663,67.8
P017,2021-08-31,Mais,5.94,7.064422960611703,85.0
P017,2021-09-30,Mais,6.34,7.462872010576774,100.0
P017,2021-10-31,Mais,7.43,7.462872010576774,100.0
P017,2021-11-30,Mais,6.86,7.462872010576774,100.0
P017,2021-12-31,Mais,7.68,7.462872010576774,100.0
P017,2022-01-31,Mais,7.92,7.462872010576774,100.0
P017,2022-02-28,Mais,7.9,7.462872010576774,100.0
P017,2022-03-31,Tournesol,0.0,6.847498922852671,0.0
P017,2022-04-30,Tournesol,0.81,6.232125835128567,20.0
P017,2022-05-31,Tournesol,1.7,5.616752747404464,40.7
P017,2022-06-30,Tournesol,2.21,5.00137965968036,60.7
P017,2022-07-31,Tournesol,2.86,4.386006571956257,81.3
P017,2022-08-31,Tournesol,3.55,3.770633484232154,100.0
P017,2022-09-30,Tournesol,3.45,3.770633484232154,100.0
P017,2022-10-31,Tournesol,0.0,3.8983540288385443,0.0
P017,2022-11-30,Tournesol,0.57,4.026074573444935,20.0
P017,2022-12-31,Tournesol,1.17,4.153795118051324,40.7
P017,2023-01-31,Tournesol,2.06,4.281515662657714,61.3
P017,2023-02-28,Tournesol,2.74,4.4092362072641045,80.0
P017,2023-03-31,Mais,0.0,4.536956751870495,0.0
P017,2023-04-30,Ble,0.0,4.664677296476885,0.0
P017,2023-05-31,Ble,0.98,4.792397841083275,12.9
P017,2023-06-30,Ble,1.82,4.920118385689665,25.4
P017,2023-07-31,Ble,2.68,5.047838930296055,38.3
P017,2023-08-31,Ble,3.27,5.175559474902445,51.2
P017,2023-09-30,Ble,4.56,5.303280019508835,63.7
P017,2023-10-31,Tournesol,0.0,5.431000564115225,0.0
P017,2023-11-30,Tournesol,0.61,5.558721108721615,20.0
P017,2023-12-31,Tournesol,1.26,5.686441653328005,40.7
P017,2024-01-31,Tournesol,1.88,5.814162197934396,61.3
P017,2024-02-29,Tournesol,2.61,5.941882742540786,80.7
P017,2024-03-31,Tournesol,0.0,6.069603287147176,0.0
P017,2024-04-30,Mais,0.0,6.197323831753566,0.0
P017,2024-05-31,Mais,1.47,6.325044376359956,17.2
P017,2024-06-30,Mais,2.91,6.452764920966346,33.9
P017,2024-07-31,Mais,4.2,6.580485465572736,51.1
P017,2024-08-31,Mais,4.54,6.708206010179126,68.3
P017,2024-09-30,Mais,6.31,6.835926554785516,85.0
P017,2024-10-31,Mais,0.0,6.963647099391906,0.0
P017,2024-11-30,Mais,1.3,7.091367643998296,16.7
P017,2024-12-31,Mais,2.63,7.219088188604687,33.9
P018,2020-01-31,Mais,0.0,7.346808733211077,0.0
P018,2020-02-29,Mais,1.98,7.474529277817467,16.1
P018,2020-03-31,Ble,0.0,7.6022498224238575,0.0
P018,2020-04-30,Ble,0.0,7.729970367030247,0.0
P018,2020-05-31,Ble,0.74,7.857690911636637,12.9
P018,2020-06-30,Ble,1.55,7.985411456243027,25.4
P018,2020-07-31,Ble,2.02,8.113132000849419,38.3
P018,2020-08-31,Ble,2.96,8.240852545455807,51.2
P018,2020-09-30,Ble,3.32,8.368573090062197,63.7
P018,2020-10-31,Ble,0.0,8.496293634668588,0.0
P018,2020-11-30,Ble,0.75,8.624014179274978,12.5
P018,2020-12-31,Ble,1.68,8.751734723881368,25.4
P018,2021-01-31,Ble,2.61,8.879455268487757,38.3
P018,2021-02-28,Ble,4.04,9.007175813094147,50.0
P018,2021-03-31,Ble,0.0,9.134896357700537,0.0
P018,2021-04-30,Ble,0.7,9.262616902306927,12.5
P018,2021-05-31,Ble,1.51,9.390337446913318,25.4
P018,2021-06-30,Ble,1.91,9.518057991519708,37.9
P018,2021-07-31,Ble,2.53,9.645778536126098,50.8
P018,2021-08-31,Ble,3.32,9.773499080732488,63.7
P018,2021-09-30,Ble,3.29,9.901219625338879,76.2
P018,2021-10-31,Mais,0.0,10.028940169945269,0.0
P018,2021-11-30,Mais,1.66,10.15666071455166,16.7
P018,2021-12-31,Mais,3.65,10.28438125915805,33.9
P018,2022-01-31,Mais,5.92,10.41210180376444,51.1
P018,2022-02-28,Mais,8.93,10.53982234837083,66.7
P018,2022-03-31,Mais,9.79,10.66754289297722,83.9
P018,2022-04-30,Mais,11.58,10.795263437583609,100.0
P018,2022-05-31,Mais,10.56,10.795263437583609,100.0
P018,2022-06-30,Mais,10.98,10.795263437583609,100.0
P018,2022-07-31,Mais,10.2,10.795263437583609,100.0
P018,2022-08-31,Mais,9.89,10.795263437583609,100.0
P018,2022-09-30,Mais,9.9,10.795263437583609,100.0
P018,2022-10-31,Mais,0.0,10.788895608129259,0.0
P018,2022-11-30,Mais,1.17,10.78252777867491,16.7
P018,2022-12-31,Mais,2.51,10.77615994922056,33.9
P018,2023-01-31,Mais,4.02,10.769792119766208,51.1
P018,2023-02-28,Mais,5.13,10.763424290311859,66.7
P018,2023-03-31,Mais,7.0,10.757056460857509,83.9
P018,2023-04-30,Mais,0.0,10.75068863140316,0.0
P018,2023-05-31,Mais,1.43,10.74432080194881,17.2
P018,2023-06-30,Mais,2.75,10.73795297249446,33.9
P018,2023-07-31,Mais,3.8,10.731585143040109,51.1
P018,2023-08-31,Mais,5.07,10.725217313585759,68.3
P018,2023-09-30,Mais,6.13,10.71884948413141,85.0
P018,2023-10-31,Ble,0.0,10.71248165467706,0.0
P018,2023-11-30,Ble,0.78,10.70611382522271,12.5
P018,2023-12-31,Ble,1.49,10.69974599576836,25.4
P018,2024-01-31,Ble,2.53,10.693378166314009,38.3
P018,2024-02-29,Ble,3.23,10.68701033685966,50.4
P018,2024-03-31,Ble,4.36,10.68064250740531,63.3
P018,2024-04-30,Mais,0.0,10.67427467795096,0.0
P018,2024-05-31,Mais,2.01,10.66790684849661,17.2
P018,2024-06-30,Mais,3.58,10.66153901904226,33.9
P018,2024-07-31,Mais,5.3,10.655171189587909,51.1
P018,2024-08-31,Mais,7.0,10.64880336013356,68.3
P018,2024-09-30,Mais,8.34,10.64243553067921,85.0
P018,2024-10-31,Mais,10.0,10.63606770122486,100.0
P018,2024-11-30,Mais,10.22,10.63606770122486,100.0
P018,2024-12-31,Mais,11.46,10.63606770122486,100.0
P019,2020-01-31,Ble,0.0,10.188159600197977,0.0
P019,2020-02-29,Ble,0.85,9.740251499171094,12.1
P019,2020-03-31,Ble,1.81,9.292343398144212,25.0
P019,2020-04-30,Ble,2.66,8.844435297117329,37.5
P019,2020-05-31,Ble,3.5,8.396527196090446,50.4
P019,2020-06-30,Ble,3.78,7.948619095063565,62.9
P019,2020-07-31,Ble,4.86,7.500710994036682,75.8
P019,2020-08-31,Ble,5.29,7.052802893009799,88.8
P019,2020-09-30,Ble,5.95,6.604894791982916,100.0
P019,2020-10-31,Ble,0.0,6.490846184975432,0.0
P019,2020-11-30,Ble,0.7,6.376797577967946,12.5
P019,2020-12-31,Ble,1.39,6.262748970960462,25.4
P019,2021-01-31,Ble,2.31,6.148700363952976,38.3
P019,2021-02-28,Ble,3.25,6.034651756945491,50.0
P019,2021-03-31,Tournesol,0.0,5.920603149938007,0.0
P019,2021-04-30,Ble,0.0,5.806554542930521,0.0
P019,2021-05-31,Ble,1.0,5.6925059359230366,12.9
P019,2021-06-30,Ble,1.92,5.578457328915551,25.4
P019,2021-07-31,Ble,2.4,5.464408721908066,38.3
P019,2021-08-31,Ble,3.45,5.350360114900581,51.2
P019,2021-09-30,Ble,4.56,5.236311507893096,63.7
P019,2021-10-31,Ble,0.0,5.122262900885611,0.0
P019,2021-11-30,Ble,0.95,5.008214293878126,12.5
P019,2021-12-31,Ble,2.02,4.894165686870641,25.4
P019,2022-01-31,Ble,3.06,4.780117079863156,38.3
P019,2022-02-28,Ble,3.91,4.666068472855671,50.0
P019,2022-03-31,Tournesol,0.0,4.552019865848186,0.0
P019,2022-04-30,Tournesol,0.0,4.437971258840701,0.0
P019,2022-05-31,Tournesol,0.84,4.323922651833216,20.7
P019,2022-06-30,Tournesol,1.42,4.209874044825731,40.7
P019,2022-07-31,Tournesol,2.33,4.095825437818245,61.3
P019,2022-08-31,Tournesol,2.89,3.981776830810761,82.0
P019,2022-09-30,Tournesol,3.53,3.867728223803276,100.0
P019,2022-10-31,Tournesol,0.0,3.844097196656364,0.0
P019,2022-11-30,Tournesol,0.54,3.820466169509452,20.0
P019,2022-12-31,Tournesol,1.05,3.79683514236254,40.7
P019,2023-01-31,Tournesol,1.78,3.7732041152156284,61.3
P019,2023-02-28,Tournesol,2.3,3.7495730880687166,80.0
P019,2023-03-31,Tournesol,0.0,3.7259420609218044,0.0
P019,2023-04-30,Tournesol,0.81,3.7023110337748926,20.0
P019,2023-05-31,Tournesol,1.68,3.678680006627981,40.7
P019,2023-06-30,Tournesol,2.33,3.655048979481069,60.7
P019,2023-07-31,Tournesol,2.76,3.6314179523341568,81.3
P019,2023-08-31,Tournesol,3.39,3.607786925187245,100.0
P019,2023-09-30,Tournesol,3.5,3.607786925187245,100.0
P019,2023-10-31,Tournesol,3.21,3.607786925187245,100.0
P019,2023-11-30,Tournesol,3.28,3.607786925187245,100.0
P019,2023-12-31,Tournesol,3.69,3.607786925187245,100.0
P019,2024-01-31,Tournesol,3.55,3.607786925187245,100.0
P019,2024-02-29,Tournesol,3.77,3.607786925187245,100.0
P019,2024-03-31,Tournesol,0.0,3.6362017380993255,0.0
P019,2024-04-30,Tournesol,0.0,3.664616551011406,0.0
P019,2024-05-31,Tournesol,0.83,3.6930313639234864,20.7
P019,2024-06-30,Tournesol,1.56,3.7214461768355664,40.7
P019,2024-07-31,Tournesol,2.12,3.749860989747647,61.3
P019,2024-08-31,Tournesol,3.09,3.7782758026597274,82.0
P019,2024-09-30,Tournesol,3.22,3.806690615571808,100.0
P019,2024-10-31,Tournesol,3.44,3.806690615571808,100.0
P019,2024-11-30,Tournesol,3.76,3.806690615571808,100.0
P019,2024-12-31,Tournesol,3.98,3.806690615571808,100.0
P020,2020-01-31,Ble,0.0,4.140042026930763,0.0
P020,2020-02-29,Ble,0.89,4.473393438289717,12.1
P020,2020-03-31,Tournesol,0.0,4.8067448496486715,0.0
P020,2020-04-30,Mais,0.0,5.140096261007626,0.0
P020,2020-05-31,Mais,1.4,5.47344767236658,17.2
P020,2020-06-30,Mais,2.76,5.806799083725535,33.9
P020,2020-07-31,Mais,3.46,6.140150495084489,51.1
P020,2020-08-31,Mais,4.32,6.473501906443444,68.3
P020,2020-09-30,Mais,5.47,6.806853317802398,85.0
P020,2020-10-31,Mais,7.1,7.140204729161352,100.0
P020,2020-11-30,Mais,6.51,7.140204729161352,100.0
P020,2020-12-31,Mais,7.16,7.140204729161352,100.0
P020,2021-01-31,Mais,7.78,7.140204729161352,100.0
P020,2021-02-28,Mais,8.03,7.140204729161352,100.0
P020,2021-03-31,Tournesol,0.0,6.532061235602989,0.0
P020,2021-04-30,Tournesol,0.83,5.923917742044626,20.0
P020,2021-05-31,Tournesol,1.51,5.315774248486262,40.7
P020,2021-06-30,Tournesol,2.08,4.7076307549279,60.7
P020,2021-07-31,Tournesol,2.71,4.099487261369536,81.3
P020,2021-08-31,Tournesol,3.39,3.491343767811173,100.0
P020,2021-09-30,Tournesol,3.36,3.491343767811173,100.0
P020,2021-10-31,Tournesol,0.0,3.500579857693181,0.0
P020,2021-11-30,Tournesol,0.57,3.5098159475751887,20.0
P020,2021-12-31,Tournesol,1.37,3.5190520374571967,40.7
P020,2022-01-31,Tournesol,2.12,3.528288127339205,61.3
P020,2022-02-28,Tournesol,2.55,3.5375242172212125,80.0
P020,2022-03-31,Mais,0.0,3.5467603071032205,0.0
P020,2022-04-30,Tournesol,0.0,3.5559963969852286,0.0
P020,2022-05-31,Tournesol,0.74,3.5652324868672363,20.7
P020,2022-06-30,Tournesol,1.54,3.5744685767492443,40.7
P020,2022-07-31,Tournesol,2.18,3.5837046666312524,61.3
P020,2022-08-31,Tournesol,2.7,3.59294075651326,82.0
P020,2022-09-30,Tournesol,3.1,3.602176846395268,100.0
P020,2022-10-31,Tournesol,0.0,3.3401609867163096,0.0
P020,2022-11-30,Tournesol,0.41,3.0781451270373505,20.0
P020,2022-12-31,Tournesol,0.77,2.816129267358392,40.7
P020,2023-01-31,Tournesol,1.36,2.5541134076794334,61.3
P020,2023-02-28,Tournesol,1.89,2.2920975480004744,80.0
P020,2023-03-31,Tournesol,2.18,2.030081688321516,100.0
P020,2023-04-30,Tournesol,2.29,2.030081688321516,100.0
P020,2023-05-31,Tournesol,2.02,2.030081688321516,100.0
P020,2023-06-30,Tournesol,1.87,2.030081688321516,100.0
P020,2023-07-31,Tournesol,1.91,2.030081688321516,100.0
P020,2023-08-31,Tournesol,1.81,2.030081688321516,100.0
P020,2023-09-30,Tournesol,2.07,2.030081688321516,100.0
P020,2023-10-31,Mais,0.0,2.7002405329189734,0.0
P020,2023-11-30,Mais,1.19,3.3703993775164314,16.7
P020,2023-12-31,Mais,2.63,4.040558222113889,33.9
P020,2024-01-31,Mais,3.95,4.7107170667113465,51.1
P020,2024-02-29,Mais,5.8,5.380875911308804,67.2
P020,2024-03-31,Ble,0.0,6.051034755906262,0.0
P020,2024-04-30,Mais,0.0,6.721193600503719,0.0
P020,2024-05-31,Mais,1.98,7.391352445101177,17.2
P020,2024-06-30,Mais,3.54,8.061511289698634,33.9
P020,2024-07-31,Mais,5.12,8.731670134296092,51.1
P020,2024-08-31,Mais,6.46,9.40182897889355,68.3
P020,2024-09-30,Mais,8.49,10.071987823491009,85.0
P020,2024-10-31,Mais,10.38,10.742146668088466,100.0
P020,2024-11-30,Mais,10.59,10.742146668088466,100.0
P020,2024-12-31,Mais,10.23,10.742146668088466,100.0
P021,2020-01-31,Ble,0.0,10.246820942945027,0.0
P021,2020-02-29,Ble,0.87,9.751495217801587,12.1
P021,2020-03-31,Ble,1.69,9.256169492658149,25.0
P021,2020-04-30,Ble,2.25,8.760843767514709,37.5
P021,2020-05-31,Ble,3.11,8.26551804237127,50.4
P021,2020-06-30,Ble,3.91,7.7701923172278295,62.9
P021,2020-07-31,Ble,4.58,7.274866592084391,75.8
P021,2020-08-31,Ble,5.13,6.779540866940952,88.8
P021,2020-09-30,Ble,5.8,6.284215141797512,100.0
P021,2020-10-31,Ble,5.85,6.284215141797512,100.0
P021,2020-11-30,Ble,5.94,6.284215141797512,100.0
P021,2020-12-31,Ble,6.76,6.284215141797512,100.0
P021,2021-01-31,Ble,6.57,6.284215141797512,100.0
P021,2021-02-28,Ble,6.71,6.284215141797512,100.0
P021,2021-03-31,Mais,0.0,6.152645285450907,0.0
P021,2021-04-30,Mais,0.0,6.021075429104303,0.0
P021,2021-05-31,Mais,1.42,5.889505572757698,17.2
P021,2021-06-30,Mais,2.69,5.757935716411093,33.9
P021,2021-07-31,Mais,3.53,5.626365860064489,51.1
P021,2021-08-31,Mais,4.67,5.494796003717884,68.3
P021,2021-09-30,Mais,6.28,5.363226147371279,85.0
P021,2021-10-31,Ble,0.0,5.231656291024674,0.0
P021,2021-11-30,Ble,0.75,5.10008643467807,12.5
P021,2021-12-31,Ble,1.66,4.968516578331465,25.4
P021,2022-01-31,Ble,2.77,4.8369467219848605,38.3
P021,2022-02-28,Ble,3.18,4.7053768656382555,50.0
P021,2022-03-31,Ble,4.11,4.5738070092916505,62.9
P021,2022-04-30,Tournesol,0.0,4.4422371529450455,0.0
P021,2022-05-31,Tournesol,0.74,4.310667296598441,20.7
P021,2022-06-30,Tournesol,1.44,4.179097440251836,40.7
P021,2022-07-31,Tournesol,2.09,4.047527583905232,61.3
P021,2022-08-31,Tournesol,2.99,3.915957727558627,82.0
P021,2022-09-30,Tournesol,3.44,3.7843878712120222,100.0
P021,2022-10-31,Mais,0.0,3.8371131216379606,0.0
P021,2022-11-30,Mais,1.81,3.889838372063899,16.7
P021,2022-12-31,Mais,4.46,3.9425636224898373,33.9
P021,2023-01-31,Mais,6.53,3.9952888729157756,51.1
P021,2023-02-28,Mais,8.49,4.048014123341714,66.7
P021,2023-03-31,Ble,0.0,4.100739373767652,0.0
P021,2023-04-30,Mais,0.0,4.153464624193591,0.0
P021,2023-05-31,Mais,1.47,4.206189874619529,17.2
P021,2023-06-30,Mais,2.79,4.258915125045467,33.9
P021,2023-07-31,Mais,4.23,4.311640375471406,51.1
P021,2023-08-31,Mais,5.25,4.364365625897344,68.3
P021,2023-09-30,Mais,6.09,4.417090876323282,85.0
P021,2023-10-31,Ble,0.0,4.469816126749221,0.0
P021,2023-11-30,Ble,0.55,4.522541377175159,12.5
P021,2023-12-31,Ble,1.25,4.5752666276010965,25.4
P021,2024-01-31,Ble,1.94,4.627991878027035,38.3
P021,2024-02-29,Ble,2.67,4.680717128452973,50.4
P021,2024-03-31,Ble,0.0,4.7334423788789115,0.0
P021,2024-04-30,Ble,0.66,4.78616762930485,12.5
P021,2024-05-31,Ble,1.45,4.838892879730788,25.4
P021,2024-06-30,Ble,2.06,4.8916181301567265,37.9
P021,2024-07-31,Ble,2.59,4.944343380582665,50.8
P021,2024-08-31,Ble,3.1,4.997068631008603,63.7
P021,2024-09-30,Ble,3.63,5.0497938814345416,76.2
P021,2024-10-31,Ble,4.19,5.10251913186048,89.2
P021,2024-11-30,Ble,4.83,5.155244382286418,100.0
P021,2024-12-31,Ble,4.9,5.155244382286418,100.0
P022,2020-01-31,Mais,0.0,4.992224783331106,0.0
P022,2020-02-29,Mais,1.79,4.829205184375794,16.1
P022,2020-03-31,Ble,0.0,4.6661855854204815,0.0
P022,2020-04-30,Tournesol,0.0,4.503165986465168,0.0
P022,2020-05-31,Tournesol,0.85,4.340146387509856,20.7
P022,2020-06-30,Tournesol,1.39,4.177126788554544,40.7
P022,2020-07-31,Tournesol,2.21,4.0141071895992315,61.3
P022,2020-08-31,Tournesol,2.6,3.8510875906439193,82.0
P022,2020-09-30,Tournesol,3.22,3.688067991688607,100.0
P022,2020-10-31,Mais,0.0,3.583530899689137,0.0
P022,2020-11-30,Mais,1.85,3.4789938076896667,16.7
P022,2020-12-31,Mais,3.83,3.3744567156901963,33.9
P022,2021-01-31,Mais,6.37,3.2699196236907264,51.1
P022,2021-02-28,Mais,8.06,3.1653825316912565,66.7
P022,2021-03-31,Mais,0.0,3.060845439691786,0.0
P022,2021-04-30,Tournesol,0.0,2.9563083476923158,0.0
P022,2021-05-31,Tournesol,0.49,2.851771255692846,20.7
P022,2021-06-30,Tournesol,0.99,2.747234163693376,40.7
P022,2021-07-31,Tournesol,1.47,2.6426970716939056,61.3
P022,2021-08-31,Tournesol,1.7,2.538159979694435,82.0
P022,2021-09-30,Tournesol,2.02,2.4336228876949653,100.0
P022,2021-10-31,Tournesol,2.1,2.4336228876949653,100.0
P022,2021-11-30,Tournesol,2.05,2.4336228876949653,100.0
P022,2021-12-31,Tournesol,2.76,2.4336228876949653,100.0
P022,2022-01-31,Tournesol,2.61,2.4336228876949653,100.0
P022,2022-02-28,Tournesol,2.48,2.4336228876949653,100.0
P022,2022-03-31,Tournesol,0.0,2.6459880012150445,0.0
P022,2022-04-30,Tournesol,0.85,2.8583531147351233,20.0
P022,2022-05-31,Tournesol,1.58,3.0707182282552026,40.7
P022,2022-06-30,Tournesol,2.18,3.283083341775282,60.7
P022,2022-07-31,Tournesol,3.04,3.495448455295361,81.3
P022,2022-08-31,Tournesol,3.26,3.70781356881544,100.0
P022,2022-09-30,Tournesol,3.21,3.70781356881544,100.0
P022,2022-10-31,Tournesol,3.39,3.70781356881544,100.0
P022,2022-11-30,Tournesol,3.6,3.70781356881544,100.0
P022,2022-12-31,Tournesol,3.77,3.70781356881544,100.0
P022,2023-01-31,Tournesol,3.96,3.70781356881544,100.0
P022,2023-02-28,Tournesol,4.06,3.70781356881544,100.0
P022,2023-03-31,Ble,0.0,4.093626263689345,0.0
P022,2023-04-30,Mais,0.0,4.479438958563248,0.0
P022,2023-05-31,Mais,1.51,4.865251653437152,17.2
P022,2023-06-30,Mais,3.24,5.251064348311057,33.9
P022,2023-07-31,Mais,4.41,5.6368770431849615,51.1
P022,2023-08-31,Mais,5.68,6.022689738058865,68.3
P022,2023-09-30,Mais,7.34,6.408502432932769,85.0
P022,2023-10-31,Mais,0.0,6.794315127806674,0.0
P022,2023-11-30,Mais,1.74,7.1801278226805785,16.7
P022,2023-12-31,Mais,3.49,7.565940517554482,33.9
P022,2024-01-31,Mais,6.35,7.951753212428387,51.1
P022,2024-02-29,Mais,7.75,8.337565907302292,67.2
P022,2024-03-31,Mais,0.0,8.723378602176194,0.0
P022,2024-04-30,Mais,2.02,9.1091912970501,16.7
P022,2024-05-31,Mais,3.96,9.495003991924005,33.9
P022,2024-06-30,Mais,5.24,9.880816686797907,50.6
P022,2024-07-31,Mais,7.54,10.266629381671812,67.8
P022,2024-08-31,Mais,8.5,10.652442076545716,85.0
P022,2024-09-30,Mais,10.58,11.03825477141962,100.0
P022,2024-10-31,Mais,9.15,11.03825477141962,100.0
P022,2024-11-30,Mais,10.52,11.03825477141962,100.0
P022,2024-12-31,Mais,11.1,11.03825477141962,100.0
P023,2020-01-31,Mais,0.0,10.917969318843499,0.0
P023,2020-02-29,Mais,1.42,10.797683866267377,16.1
P023,2020-03-31,Mais,0.0,10.677398413691257,0.0
P023,2020-04-30,Mais,1.77,10.557112961115136,16.7
P023,2020-05-31,Mais,3.61,10.436827508539015,33.9
P023,2020-06-30,Mais,4.54,10.316542055962893,50.6
P023,2020-07-31,Mais,6.26,10.196256603386772,67.8
P023,2020-08-31,Mais,7.77,10.075971150810652,85.0
P023,2020-09-30,Mais,8.75,9.95568569823453,100.0
P023,2020-10-31,Mais,0.0,9.61945507344892,0.0
P023,2020-11-30,Mais,1.57,9.28322444866331,16.7
P023,2020-12-31,Mais,3.49,8.9469938238777,33.9
P023,2021-01-31,Mais,5.6,8.610763199092089,51.1
P023,2021-02-28,Mais,7.94,8.274532574306479,66.7
P023,2021-03-31,Ble,0.0,7.938301949520867,0.0
P023,2021-04-30,Ble,0.72,7.602071324735257,12.5
P023,2021-05-31,Ble,1.39,7.2658406999496465,25.4
P023,2021-06-30,Ble,1.9,6.929610075164036,37.9
P023,2021-07-31,Ble,2.57,6.593379450378426,50.8
P023,2021-08-31,Ble,2.73,6.2571488255928145,63.7
P023,2021-09-30,Ble,3.46,5.920918200807204,76.2
P023,2021-10-31,Ble,4.31,5.584687576021594,89.2
P023,2021-11-30,Ble,4.48,5.248456951235983,100.0
P023,2021-12-31,Ble,5.24,5.248456951235983,100.0
P023,2022-01-31,Ble,5.8,5.248456951235983,100.0
P023,2022-02-28,Ble,5.61,5.248456951235983,100.0
P023,2022-03-31,Ble,0.0,5.433648574867192,0.0
P023,2022-04-30,Ble,0.93,5.6188401984983996,12.5
P023,2022-05-31,Ble,1.67,5.804031822129608,25.4
P023,2022-06-30,Ble,2.62,5.989223445760816,37.9
P023,2022-07-31,Ble,3.62,6.174415069392024,50.8
P023,2022-08-31,Ble,4.29,6.359606693023233,63.7
P023,2022-09-30,Ble,4.77,6.544798316654441,76.2
P023,2022-10-31,Mais,0.0,6.729989940285649,0.0
P023,2022-11-30,Mais,1.51,6.915181563916857,16.7
P023,2022-12-31,Mais,3.44,7.100373187548065,33.9
P023,2023-01-31,Mais,5.21,7.285564811179274,51.1
P023,2023-02-28,Mais,7.96,7.470756434810482,66.7
P023,2023-03-31,Mais,0.0,7.655948058441689,0.0
